outcome,modality,estimate_yint,SE_yint,t_yint,DF_yint,p_yint,lower_yint,upper_yint,direction,significance
gray_matter,thermal,0.105003405670836,0.0752077952192584,1.39617715643321,140.804185755841,0.164858453972882,-0.0436790425875793,0.253685853929251,+,n.s.
white_matter,thermal,-0.0124464998267949,0.0298246591258547,-0.417322450334567,112.114526428312,0.677240627432011,-0.0715395796305159,0.0466465799769261,-,n.s.
csf,thermal,-0.030746355220011,0.0602300835181308,-0.510481696588642,249.508973433866,0.610165358961712,-0.14937054347092,0.0878778330308983,-,n.s.
nps,thermal,8.0304912056043,1.3772175066092,5.83095347471722,106.187552869438,6.00795080352157e-08,5.30007922403738,10.7609031871712,+,***
siips,thermal,799.686084237882,114.321153934673,6.99508408299353,302.341931451676,1.70876646166107e-11,574.72019911327,1024.65196936249,+,***
siipspos_dmPFC,thermal,4.51849396352885,6.46361917220891,0.69906562301143,272.715985450212,0.485106781925882,-8.20643794049057,17.2434258675483,+,n.s.
siipspos_R_MTG,thermal,-0.230532565664252,0.390210714598165,-0.590789942561294,226.335214342491,0.555250651432442,-0.999442986315254,0.53837785498675,-,n.s.
siipsneg_R_LG,thermal,55.4635522949861,19.2336617323721,2.88367098614591,199.454180726221,0.00436214715404049,17.5361355567996,93.3909690331727,+,**
siipsneg_L_STG,thermal,0.700748407528737,2.13288515777514,0.328544837481875,128.757873250226,0.743033471305046,-3.51929224926758,4.92078906432506,+,n.s.
siipsneg_L_NAc,thermal,-2.93207472867943,2.29395050770185,-1.27817697846361,189.502420213896,0.202750389096066,-7.45703290743324,1.59288345007438,-,n.s.
siipsneg_R_TP,thermal,2.07038010395799,3.20517556795743,0.645949047114879,145.970516524408,0.519326545818421,-4.26416539410893,8.40492560202492,+,n.s.
siipsneg_L_ITG,thermal,0.679321065279255,0.630590879716827,1.07727702244014,391.603112809577,0.282019696083303,-0.560446003246289,1.9190881338048,+,n.s.
siipsneg_mid_precen,thermal,0.532577830264272,0.591309852971155,0.900674709863581,354.416791613979,0.36837289799007,-0.63033940926263,1.69549506979117,+,n.s.
siipsneg_vmpfc,thermal,29.36365291682,14.9022240636635,1.97042084398785,347.200467744147,0.049584344377898,0.0536601546703501,58.6736456789697,+,*
suppress_siipsneg_R_NAc,thermal,-0.914587050211645,0.304290504699482,-3.00563782335204,120.193177075943,0.00322688604540677,-1.51705121046075,-0.312122889962534,-,**
suppress_siipsneg_L_dlPFC,thermal,-29.3878084165386,13.9521955938171,-2.10632141865627,211.130033457112,0.0363576421908847,-56.8912643306509,-1.88435250242636,-,*
suppress_siipsneg_R_dlPFC,thermal,-7.08656018595876,3.59512882822352,-1.97115611833595,539.994175724852,0.0492162055295893,-14.1487119791081,-0.0244083928094483,-,*
suppress_siipsneg_R_S2,thermal,-4.14374870988257,1.4234339443116,-2.91109308334401,345.637795453553,0.00383536263026096,-6.94343137563678,-1.34406604412836,-,**
suppress_siipsneg_R_SMC,thermal,-34.8481783964495,9.9840237176325,-3.49039419196342,307.353090566972,0.000552894157308748,-54.4938650875925,-15.2024917053066,-,***
suppress_siipsneg_L_Precun,thermal,2.99704130137201,2.94767986119504,1.01674586200041,222.765626179377,0.310377334757357,-2.81186377654727,8.80594637929129,+,n.s.
pain_pathways_Thal_VPLM_R,thermal,0.0957990819545573,0.0942183754397412,1.01677705126456,117.197197777875,0.311353956969592,-0.0907921929614333,0.282390356870548,+,n.s.
pain_pathways_Thal_VPLM_L,thermal,0.124617860615233,0.116472174091562,1.0699367603224,232.641524778721,0.28575659683494,-0.104857183181368,0.354092904411833,+,n.s.
pain_pathways_Thal_MD,thermal,0.377682869856815,0.15669482686032,2.41030847938258,180.194812975069,0.0169446435435716,0.0684900700605624,0.686875669653068,+,*
pain_pathways_dpIns_L,thermal,0.163284581248968,0.100281891782065,1.62825589293649,129.936894719945,0.105892945294654,-0.0351120536609587,0.361681216158894,+,n.s.
pain_pathways_dpIns_R,thermal,0.314882688969242,0.110306138251509,2.85462526347607,230.543308063589,0.00470136727405812,0.0975457090597747,0.532219668878708,+,**
pain_pathways_aMCC_MPFC,thermal,0.511773279980838,0.114502896277972,4.46952257642844,87.9881323095882,2.32531653501233e-05,0.284222406947284,0.739324153014393,+,***
canlab2018_mean_Ctx_8C_L,thermal,0.101012252391163,0.101950918783538,0.99079295798827,220.962130760046,0.322870417271305,-0.0999083496721953,0.301932854454522,+,n.s.
canlab2018_mean_Ctx_a47r_R,thermal,0.115019443265725,0.120494801593109,0.954559381359264,328.422338189579,0.340502621958698,-0.122019552069069,0.35205843860052,+,n.s.
canlab2018_mean_Ctx_p9_46v_R,thermal,0.387391726231987,0.119953923905289,3.2295044098587,243.451916749917,0.0014108238671664,0.151111753469525,0.623671698994449,+,**
canlab2018_mean_Ctx_46_L,thermal,0.266575013217885,0.108195668279112,2.46382334392724,269.6033919353,0.0143709740308684,0.0535591584546949,0.479590867981075,+,*
canlab2018_mean_Ctx_a10p_R,thermal,0.0826189673925039,0.123489688628574,0.669035352749174,513.581875330494,0.503773546986129,-0.159988106206713,0.32522604099172,+,n.s.
canlab2018_mean_Ctx_11l_L,thermal,-0.0235772939211031,0.107628998010368,-0.219060795482198,178.39377516934,0.826853118074433,-0.235967092815344,0.188812504973138,-,n.s.
canlab2018_mean_Ctx_11l_R,thermal,0.0414716087374767,0.103261004062766,0.401619266768591,164.648341292409,0.68848505533413,-0.16241484653761,0.245358064012564,+,n.s.
canlab2018_mean_Ctx_p10p_R,thermal,0.103109876485757,0.120985645483254,0.852248843851721,836.332279330874,0.39431997317745,-0.134361297963162,0.340581050934677,+,n.s.
canlab2018_mean_V_Striatum_L,thermal,-0.0707289619943706,0.0649829512389733,-1.08842335790916,179.078857749484,0.277870883965299,-0.198959788465424,0.0575018644766823,-,n.s.
canlab2018_mean_V_Striatum_R,thermal,0.167748689420367,0.0770824979203136,2.1762227995489,991.05423988747,0.0297741758356063,0.016485036760002,0.319012342080731,+,*
canlab2018_mean_Bstem_PAG,thermal,0.347024291396141,0.117771166317201,2.94659807020572,134.515387455367,0.00378813215914819,0.114101576532877,0.579947006259405,+,**
rank_nps,thermal,0.158017664600367,0.0326282735430166,4.84296738508212,159.831796262207,2.99832050609794e-06,0.0935795195306531,0.222455809670081,+,***
rank_siips,thermal,0.206842169715706,0.0319489861029314,6.47413877389766,170.290785645221,9.80121761529062e-10,0.14377510938657,0.269909230044842,+,***
gray_matter,mechanical,0.324114456150323,0.0857189208329632,3.7811308518677,88.3420437076332,0.00028331331034348,0.153775305669943,0.494453606630702,+,***
white_matter,mechanical,0.149072640457738,0.0340799736580746,4.37420057754117,114.356683352096,2.70369684869376e-05,0.0815627337519023,0.216582547163573,+,***
csf,mechanical,0.255132278151707,0.0672166649817765,3.79566999078097,283.545513816212,0.000180072069885018,0.122825303019432,0.387439253283982,+,***
nps,mechanical,8.18263451776186,1.49901782657816,5.45866391491857,62.9721700894539,8.6378697750078e-07,5.18706051233942,11.1782085231843,+,***
siips,mechanical,826.852972394474,122.078842683856,6.77310625016121,67.9252247234188,3.64264929331171e-09,583.243578778796,1070.46236601015,+,***
siipspos_dmPFC,mechanical,15.0296226079891,8.00312097506968,1.87797018873106,89.0028845161229,0.0636596739548754,-0.87240119778107,30.9316464137594,+,n.s.
siipspos_R_MTG,mechanical,-0.0692495304073375,0.432568216564646,-0.160089270906912,171.310464929114,0.872999359969959,-0.923099592584509,0.784600531769834,-,n.s.
siipsneg_R_LG,mechanical,-6.58667309705156,20.3732335269654,-0.323300328754079,106.477269061892,0.747101890977332,-46.9764999983028,33.8031538041997,-,n.s.
siipsneg_L_STG,mechanical,-6.15952974437081,2.28370052987537,-2.69717051942312,120.027780312072,0.00799953384542951,-10.681087200965,-1.63797228777658,-,**
siipsneg_L_NAc,mechanical,-2.23936796763827,2.81982223112843,-0.794152178430808,71.2265816721526,0.42974485127362,-7.86162386470651,3.38288792942997,-,n.s.
siipsneg_R_TP,mechanical,-7.40986586217083,3.15349865452055,-2.34972856308303,219.276725378229,0.0196754239031522,-13.6249120306003,-1.19481969374136,-,*
siipsneg_L_ITG,mechanical,-0.456858980469844,0.688673454683162,-0.663389850970851,199.915989746528,0.50784514288663,-1.81485503887839,0.901137077938698,-,n.s.
siipsneg_mid_precen,mechanical,-0.522210621549665,0.669703127557753,-0.779764346411286,90.2069113302932,0.437570713788999,-1.85265119923202,0.808229956132688,-,n.s.
siipsneg_vmpfc,mechanical,-19.1253300194794,16.571561212399,-1.15410550486756,55.3989209656176,0.253411483173761,-52.3301064358351,14.0794463968762,-,n.s.
suppress_siipsneg_R_NAc,mechanical,-0.806185721270824,0.384103871388529,-2.09887424033628,93.5516451750025,0.0385216062720333,-1.56888061559751,-0.0434908269441343,-,*
suppress_siipsneg_L_dlPFC,mechanical,-28.520544720109,15.8980187935575,-1.79396848692031,274.923892683571,0.0739169485708189,-59.8178659040055,2.7767764637875,-,n.s.
suppress_siipsneg_R_dlPFC,mechanical,-10.696900946624,4.47630371853224,-2.3896727343004,219.18867763164,0.0177101358344565,-19.5190059601792,-1.87479593306877,-,*
suppress_siipsneg_R_S2,mechanical,-4.87645726852744,1.55787860003274,-3.13019080461402,121.616897656514,0.0021876984560989,-7.96053086524002,-1.79238367181487,-,**
suppress_siipsneg_R_SMC,mechanical,-20.9889093448171,11.7737157357195,-1.78269204182842,116.432432882042,0.0772424969167926,-44.3073240888511,2.32950539921693,-,n.s.
suppress_siipsneg_L_Precun,mechanical,-4.56938373297607,3.10389298474971,-1.47214602933372,101.733258950422,0.144068366754497,-10.7261345092,1.58736704324783,-,n.s.
pain_pathways_Thal_VPLM_R,mechanical,0.148842431387829,0.0940323673028868,1.58288508156339,144.112474793344,0.115639791730732,-0.0370183720254293,0.334703234801087,+,n.s.
pain_pathways_Thal_VPLM_L,mechanical,0.182387653818453,0.134564877511072,1.35538824983099,127.900855828918,0.177682606841364,-0.0838739162755978,0.448649223912505,+,n.s.
pain_pathways_Thal_MD,mechanical,0.299476190773083,0.165205720889867,1.81274709592367,219.315537407047,0.0712381260422046,-0.0261177880978367,0.625070169644002,+,n.s.
pain_pathways_dpIns_L,mechanical,0.435812669098511,0.113420581505424,3.84244784600816,87.2965346691513,0.000230564056933336,0.210387778829656,0.661237559367366,+,***
pain_pathways_dpIns_R,mechanical,0.489855301937297,0.130336757545625,3.75838183457818,79.6050829192583,0.000324593784994054,0.230457133016456,0.749253470858138,+,***
pain_pathways_aMCC_MPFC,mechanical,0.605509400958086,0.138336855935033,4.37706493230154,94.2794986750685,3.10840367205856e-05,0.330848945966336,0.880169855949836,+,***
canlab2018_mean_Ctx_8C_L,mechanical,0.123695538092066,0.111599089324993,1.10839200248173,238.30208157466,0.268809959914849,-0.0961511823383016,0.343542258522434,+,n.s.
canlab2018_mean_Ctx_a47r_R,mechanical,0.0131274731177433,0.136419272163625,0.0962288752134512,121.899485150016,0.923496822093761,-0.256930331940731,0.283185278176218,+,n.s.
canlab2018_mean_Ctx_p9_46v_R,mechanical,0.175757323019837,0.147951052249176,1.18794236572127,142.591285527643,0.236831069722549,-0.116703521144193,0.468218167183868,+,n.s.
canlab2018_mean_Ctx_46_L,mechanical,0.300009468814606,0.127334873648562,2.35606680415467,108.324254665841,0.0202678689143143,0.047618217663372,0.55240071996584,+,*
canlab2018_mean_Ctx_a10p_R,mechanical,0.149688530071518,0.136869071104569,1.09366220478806,183.107352681387,0.275539820495719,-0.120354724187299,0.419731784330334,+,n.s.
canlab2018_mean_Ctx_11l_L,mechanical,0.149987025083904,0.0987265809424338,1.51921623996439,172.184735222871,0.13054214162729,-0.0448831696199898,0.344857219787798,+,n.s.
canlab2018_mean_Ctx_11l_R,mechanical,0.0974438164669931,0.088368441942351,1.10269927052197,867.847745218864,0.270463473781497,-0.0759970347153877,0.270884667649374,+,n.s.
canlab2018_mean_Ctx_p10p_R,mechanical,0.168286150918953,0.157509869525265,1.06841654701492,169.713012293942,0.286849997697933,-0.142644732447682,0.479217034285589,+,n.s.
canlab2018_mean_V_Striatum_L,mechanical,0.144158767049176,0.0756148955625116,1.90648636061394,150.833646191296,0.0584888068935949,-0.00524239324781503,0.293559927346167,+,n.s.
canlab2018_mean_V_Striatum_R,mechanical,0.188682050699322,0.09599395536138,1.96556178968777,140.18191951483,0.0513256515038272,-0.00110100870805632,0.378465110106701,+,n.s.
canlab2018_mean_Bstem_PAG,mechanical,0.588414045812441,0.125260911254941,4.6975073062885,49.5816752812679,2.12274997113404e-05,0.336767496174032,0.840060595450849,+,***
rank_nps,mechanical,0.140068259674212,0.031621778949487,4.42948702847992,258.396165708932,1.39584192018205e-05,0.0777990586429429,0.202337460705481,+,***
rank_siips,mechanical,0.181212190735619,0.0343501100232283,5.27544717071007,177.006921702122,3.83473045983962e-07,0.113423736981507,0.249000644489732,+,***
